customer id,gender,age,annual income(k$),score
15982,Female,30,47,20
15006,Male,29,47,71
12357,Female,60,56,32
19803,Male,29,47,67
14259,Male,40,74,61
11676,Male,51,56,32
13665,Male,66,64,30
18548,Male,47,56,32
19816,Male,63,56,30
14586,Male,29,47,78
15033,Male,51,56,32
13587,Female,59,56,32
17655,Male,41,74,61
19470,Male,48,56,32
18859,Male,46,56,32
11152,Male,18,37,37
16392,Male,50,56,32
10979,Male,63,56,30
19181,Female,47,56,32
17714,Male,56,56,32
13610,Female,51,56,32
16957,Male,34,47,61
15566,Male,40,74,61
16038,Male,36,74,61
12934,Female,33,47,61
14572,Male,45,74,61
13473,Female,65,56,30
19585,Male,64,56,30
16025,Male,69,64,30
14538,Female,38,74,61
11791,Male,48,56,32
14319,Male,42,74,61
16987,Male,40,74,61
10914,Male,54,56,32
14826,Male,42,74,61
13768,Female,28,47,27
13886,Male,43,74,61
18015,Male,32,47,61
18722,Male,39,74,61
15202,Male,33,47,61
12642,Male,26,47,34
17768,Male,55,56,32
14094,Male,30,47,69
14434,Female,59,56,32
19337,Female,55,56,32
18874,Male,43,74,61
16882,Male,49,56,32
17980,Male,20,37,37
12215,Male,63,56,30
15093,Female,65,56,30
16674,Male,22,16,16
18099,Male,30,47,81
14811,Male,22,46,46
12416,Male,68,64,30
12955,Male,18,126,27
16382,Male,49,56,32
13596,Female,45,74,61
16967,Female,56,56,32
12789,Male,44,74,61
14954,Male,31,47,61
12054,Male,25,38,38
19599,Female,66,64,30
16732,Male,20,62,62
10913,Male,66,64,30
15580,Male,60,56,32
13671,Male,44,74,61
16661,Female,32,47,61
15754,Female,20,88,88
19812,Male,24,47,47
15235,Male,39,74,61
16638,Male,41,74,61
13343,Male,66,64,30
14650,Male,42,74,61
16936,Male,28,47,57
14472,Male,24,79,79
17468,Male,40,74,61
18904,Male,67,64,30
13231,Male,30,47,39
15460,Female,51,56,32
14641,Male,38,74,61
11568,Male,31,47,61
18726,Male,56,56,32
12096,Female,54,56,32
14620,Female,37,74,61
16558,Male,40,74,61
14853,Male,40,74,61
16701,Male,22,33,33
13340,Male,42,74,61
12308,Male,23,50,50
14923,Female,67,64,30
11175,Male,58,56,32
12366,Male,59,56,32
13224,Male,57,56,32
16723,Male,19,77,77
13763,Male,51,56,32
14176,Male,34,47,61
11340,Male,33,47,61
16582,Female,40,74,61
12011,Male,53,56,32
10884,Male,52,56,32
13242,Male,58,56,32
14633,Female,68,64,30
19536,Female,47,56,32
17293,Male,31,47,61
16076,Male,67,64,30
14265,Male,63,56,30
19011,Female,49,56,32
17917,Male,65,56,30
15897,Female,40,74,61
13434,Male,47,56,32
18354,Female,65,56,30
18490,Male,24,137,27
17300,Male,24,58,58
18464,Male,22,25,25
18731,Female,34,47,61
13813,Male,21,81,81
14091,Male,48,56,32
17368,Female,34,47,61
13968,Female,45,74,61
11550,Male,68,64,30
17869,Female,28,47,86
14129,Male,23,34,34
16652,Male,28,47,44
14416,Male,69,64,30
18287,Male,57,56,32
15883,Female,43,74,61
12440,Male,51,56,32
14576,Male,46,56,32
12981,Male,67,64,30
11834,Female,56,56,32
16852,Male,51,56,32
12816,Male,66,64,30
14303,Female,53,56,32
13152,Male,28,47,37
16616,Male,34,47,61
10967,Male,43,74,61
16680,Male,54,56,32
13368,Male,50,56,32
19918,Male,54,56,32
18363,Female,58,56,32
14677,Male,35,47,61
12562,Female,22,99,99
10849,Male,47,56,32
19942,Male,23,70,70
15673,Female,32,47,61
16532,Male,24,60,60
19131,Male,58,56,32
18276,Male,33,47,61
19747,Male,55,56,32
19410,Male,38,74,61
18765,Male,26,47,81
18615,Male,59,56,32
12159,Male,20,30,30
12304,Male,41,74,61
17771,Male,29,47,88
16557,Male,57,56,32
17858,Male,29,47,18
15597,Male,26,47,34
14132,Male,23,64,64
12636,Male,69,64,30
13577,Female,58,56,32
17392,Male,26,47,71
15614,Male,22,38,38
11650,Male,69,64,30
10798,Male,51,56,32
13615,Male,34,47,61
18621,Male,66,64,30
12010,Male,68,64,30
11321,Female,68,64,30
17201,Male,68,64,30
18122,Female,46,56,32
16835,Male,23,69,69
11348,Male,46,56,32
12580,Female,50,56,32
18956,Male,37,74,61
14145,Male,68,64,30
16703,Female,50,56,32
19774,Male,65,56,30
15783,Female,27,47,18
12659,Female,43,74,61
19760,Male,64,56,30
13737,Male,44,74,61
18736,Male,69,64,30
10976,Male,42,74,61
16997,Female,27,47,39
14774,Male,34,47,61
14643,Male,28,47,23
18236,Male,22,93,93
13411,Female,47,56,32
13863,Male,32,47,61
12584,Male,54,56,32
19788,Male,68,64,30
17314,Female,25,15,15
12840,Male,21,42,42
16335,Male,20,29,29
19491,Male,35,47,61
13323,Male,30,47,29
12137,Female,39,74,61
12810,Male,39,74,61
18786,Male,23,38,38
17487,Male,48,56,32
13459,Male,69,64,30
17086,Male,63,56,30
13487,Male,31,47,61
16740,Male,19,88,88
13559,Female,57,56,32
13595,Male,51,56,32
17179,Male,66,64,30
13800,Male,20,120,27
15446,Male,66,64,30
13654,Male,28,47,17
15389,Male,38,74,61
16264,Female,22,21,21
10932,Male,19,15,15
10810,Male,44,74,61
13018,Male,40,74,61
17109,Male,37,74,61
17749,Male,44,74,61
19904,Male,47,56,32
18087,Male,20,62,62
19909,Male,41,74,61
18343,Male,35,47,61
16316,Female,54,56,32
13998,Male,68,64,30
17051,Male,69,64,30
19349,Female,36,74,61
14738,Female,50,56,32
19344,Male,69,64,30
12624,Male,66,64,30
16654,Male,54,56,32
19391,Male,19,93,93
15116,Female,22,101,27
18632,Female,38,74,61
17633,Male,37,74,61
11016,Male,70,64,30
12664,Male,33,47,61
16470,Female,59,56,32
10959,Male,54,56,32
15537,Female,24,113,27
15792,Male,51,56,32
18142,Male,46,56,32
14588,Female,70,64,30
19234,Male,70,64,30
16564,Male,28,47,27
13067,Male,52,56,32
15070,Female,46,56,32
15851,Female,67,64,30
15015,Male,39,74,61
14526,Female,64,56,30
11917,Male,42,74,61
13013,Male,18,59,59
11109,Male,54,56,32
11260,Male,48,56,32
18674,Male,67,64,30
17280,Male,38,74,61
13827,Male,24,93,93
18226,Male,20,85,85
13155,Female,54,56,32
19543,Male,23,74,74
11313,Male,31,47,61
17348,Male,55,56,32
18143,Male,42,74,61
19822,Male,48,56,32
17673,Female,36,74,61
12559,Male,65,56,30
17611,Male,60,56,32
18487,Male,20,98,98
17530,Male,30,47,69
12987,Male,19,16,16
17902,Male,29,47,27
13421,Male,44,74,61
13632,Female,19,34,34
18617,Female,52,56,32
13492,Male,68,64,30
19831,Female,27,47,57
13655,Male,49,56,32
17995,Male,51,56,32
16691,Female,37,74,61
11635,Male,59,56,32
16193,Female,37,74,61
10989,Male,18,24,24
15162,Female,29,47,27
17733,Male,55,56,32
16100,Male,50,56,32
16946,Male,31,47,61
18641,Male,20,97,97
15703,Male,24,20,20
18689,Male,18,29,29
18253,Male,40,74,61
16958,Male,32,47,61
14095,Male,55,56,32
19089,Male,63,56,30
15397,Male,45,74,61
13850,Male,70,64,30
19370,Female,51,56,32
13600,Female,18,61,61
19872,Male,50,56,32
11627,Male,67,64,30
17828,Male,24,23,23
15825,Male,29,47,27
16716,Female,66,64,30
13054,Male,60,56,32
12007,Male,60,56,32
17746,Male,26,47,17
15510,Male,20,85,85
14902,Male,21,33,33
16979,Female,22,44,44
17612,Male,50,56,32
14675,Male,58,56,32
12918,Male,23,59,59
19789,Male,18,47,47
16245,Male,41,74,61
11656,Female,57,56,32
11646,Male,67,64,30
16684,Female,54,56,32
13820,Male,52,56,32
17338,Male,66,64,30
12427,Female,67,64,30
17125,Male,20,28,28
13644,Male,39,74,61
16142,Male,38,74,61
16374,Male,54,56,32
12608,Female,59,56,32
11224,Male,60,56,32
13786,Male,68,64,30
18800,Male,44,74,61
15713,Male,31,47,61
12640,Female,19,67,67
17497,Male,43,74,61
17605,Male,64,56,30
13858,Female,36,74,61
14751,Female,57,56,32
18862,Male,55,56,32
13433,Female,42,74,61
11800,Male,20,48,48
11032,Male,42,74,61
19402,Male,44,74,61
10795,Male,31,47,61
12560,Male,51,56,32
16203,Female,35,47,61
19793,Male,57,56,32
16815,Male,68,64,30
15492,Male,46,56,32
17140,Male,49,56,32
18251,Male,29,47,15
12129,Male,36,74,61
17583,Male,37,74,61
13486,Male,32,47,61
19448,Male,30,47,59
19865,Male,36,74,61
16381,Female,23,24,24
11288,Male,57,56,32
16258,Female,30,47,79
15623,Male,31,47,61
16947,Male,29,47,34
19921,Male,64,56,30
19565,Male,30,47,71
17181,Male,51,56,32
16800,Male,40,74,61
19487,Male,38,74,61
11379,Female,18,54,54
13634,Male,27,47,93
17069,Male,58,56,32
13689,Male,26,47,98
12862,Female,56,56,32
15236,Female,55,56,32
17735,Male,53,56,32
14430,Male,60,56,32
13545,Male,50,56,32
13419,Female,70,64,30
13740,Male,24,29,29
14313,Male,58,56,32
18651,Female,34,47,61
16205,Male,67,64,30
13276,Female,50,56,32
16822,Male,30,47,27
14244,Female,30,47,20
13936,Male,44,74,61
18041,Male,70,64,30
19207,Male,54,56,32
18494,Male,23,50,50
12110,Male,31,47,61
16097,Male,45,74,61
12729,Male,45,74,61
16104,Male,33,47,61
16673,Female,23,85,85
14566,Male,45,74,61
17218,Male,65,56,30
19049,Female,24,69,69
16447,Male,58,56,32
19096,Male,37,74,61
17097,Male,67,64,30
19520,Male,70,64,30
14433,Male,50,56,32
17364,Male,53,56,32
18702,Male,49,56,32
12998,Male,48,56,32
10939,Male,32,47,61
14027,Male,58,56,32
19824,Female,49,56,32
18813,Male,48,56,32
12518,Male,20,88,88
14630,Female,66,64,30
11670,Male,55,56,32
10957,Female,35,47,61
11998,Male,44,74,61
13295,Male,45,74,61
19797,Female,49,56,32
15449,Male,38,74,61
19780,Male,35,47,61
19791,Male,33,47,61
19947,Male,58,56,32
10835,Female,42,74,61
19540,Male,27,47,49
15981,Male,59,56,32
11910,Male,21,42,42
19715,Male,37,74,61
18985,Male,50,56,32
19924,Male,46,56,32
16624,Male,24,77,77
13741,Male,29,47,58
16688,Male,70,64,30
17877,Male,39,74,61
13875,Female,33,47,61
17762,Male,25,67,67
12988,Male,23,87,87
15023,Male,27,47,29
12848,Male,23,120,27
15443,Female,50,56,32
15037,Female,41,74,61
11266,Male,55,56,32
12704,Male,31,47,61
10851,Male,69,64,30
14531,Male,69,64,30
14342,Female,29,47,87
19427,Female,51,56,32
19266,Male,45,74,61
10829,Male,67,64,30
16031,Male,51,56,32
11715,Male,57,56,32
16187,Male,21,16,16
15219,Male,55,56,32
14064,Male,66,64,30
15631,Male,32,47,61
13009,Female,35,47,61
16435,Male,52,56,32
11096,Female,53,56,32
18238,Male,33,47,61
16046,Male,28,47,27
11856,Male,65,56,30
16896,Female,32,47,61
18372,Male,37,74,61
11182,Female,45,74,61
13503,Female,42,74,61
12432,Male,46,56,32
14084,Female,46,56,32
18174,Male,37,74,61
14664,Male,58,56,32
18504,Male,41,74,61
17346,Male,70,64,30
14804,Male,68,64,30
12951,Male,21,37,37
10906,Female,48,56,32
15700,Male,58,56,32
17565,Male,60,56,32
13651,Male,35,47,61
18339,Male,66,64,30
12949,Male,27,47,57
15188,Male,59,56,32
15437,Female,18,67,67
19597,Male,69,64,30
12461,Male,67,64,30
16129,Male,58,56,32
16702,Male,54,56,32
16239,Male,23,78,78
19447,Male,50,56,32
16570,Male,35,47,61
11444,Male,43,74,61
13723,Female,66,64,30
17329,Male,54,56,32
16328,Male,59,56,32
18532,Male,46,56,32
16555,Female,63,56,30
15807,Male,52,56,32
15562,Male,27,47,40
12462,Male,68,64,30
15672,Male,64,56,30
12170,Male,50,56,32
19513,Male,57,56,32
12812,Female,31,47,61
15818,Female,68,64,30
12009,Male,21,59,59
18787,Male,56,56,32
12995,Male,18,43,43
16902,Female,45,74,61
17496,Male,52,56,32
17652,Female,40,74,61
16737,Male,43,74,61
17083,Male,55,56,32
10832,Female,27,47,81
10984,Male,68,64,30
12542,Male,58,56,32
14997,Female,66,64,30
15304,Male,66,64,30
19769,Male,26,47,43
19753,Male,26,47,62
11119,Male,65,56,30
15619,Male,39,74,61
13739,Male,48,56,32
11278,Female,25,38,38
12502,Male,38,74,61
19881,Male,36,74,61
11773,Male,30,47,76
18951,Female,46,56,32
18656,Male,44,74,61
19190,Male,19,99,99
11751,Female,35,47,61
15625,Male,23,61,61
12731,Female,45,74,61
17113,Female,21,18,18
18993,Male,45,74,61
19961,Male,46,56,32
18150,Female,20,20,20
18082,Male,51,56,32
18450,Female,47,56,32
16759,Male,56,56,32
18289,Male,52,56,32
16337,Male,31,47,61
11620,Male,25,137,27
11932,Male,20,62,62
19379,Male,49,56,32
15688,Male,68,64,30
11134,Male,28,47,88
18207,Male,50,56,32
19602,Male,64,56,30
14026,Male,18,24,24
19608,Female,40,74,61
11710,Female,45,74,61
13449,Male,51,56,32
11559,Male,59,56,32
18589,Male,53,56,32
15385,Female,28,47,75
16311,Female,19,48,48
18517,Male,21,34,34
10898,Male,27,47,72
18528,Female,42,74,61
12644,Male,68,64,30
11855,Male,48,56,32
17185,Male,69,64,30
16843,Male,23,71,71
18241,Female,63,56,30
14868,Male,60,56,32
19668,Female,30,47,49
17264,Male,22,50,50
10949,Male,28,47,79
10982,Male,57,56,32
17404,Female,22,20,20
16544,Male,49,56,32
18643,Female,53,56,32
17124,Male,38,74,61
16945,Male,36,74,61
12526,Male,68,64,30
19333,Male,63,56,30
12833,Male,46,56,32
12558,Male,41,74,61
12973,Male,48,56,32
14105,Male,29,47,27
12861,Male,52,56,32
11417,Male,46,56,32
17436,Female,56,56,32
17764,Female,47,56,32
19361,Male,57,56,32
16825,Male,34,47,61
18606,Male,18,93,93
15029,Male,52,56,32
14247,Male,69,64,30
18177,Male,27,47,69
11933,Male,55,56,32
12865,Female,24,81,81
13984,Male,53,56,32
13038,Male,26,47,72
17484,Male,58,56,32
19109,Male,52,56,32
18219,Female,35,47,61
18293,Male,40,74,61
17038,Male,30,47,73
19592,Male,36,74,61
15768,Female,50,56,32
12309,Female,19,21,21
11667,Female,19,17,17
19394,Male,69,64,30
19725,Male,52,56,32
16119,Male,65,56,30
18384,Female,26,47,33
13720,Male,31,47,61
12772,Male,54,56,32
13592,Male,48,56,32
19118,Male,24,75,75
18541,Male,46,56,32
16250,Female,45,74,61
11450,Male,69,64,30
11365,Male,64,56,30
19554,Male,47,56,32
14557,Female,41,74,61
13575,Male,35,47,61
17580,Male,19,63,63
10973,Male,27,47,44
17558,Male,58,56,32
13999,Male,36,74,61
11205,Male,40,74,61
17774,Male,18,98,98
16058,Female,19,37,37
11819,Male,60,56,32
18997,Female,18,61,61
12319,Male,25,38,38
12868,Male,64,56,30
18983,Female,48,56,32
19079,Male,54,56,32
18465,Female,33,47,61
14810,Male,26,47,69
16537,Female,46,56,32
18445,Male,19,21,21
18303,Female,44,74,61
19638,Male,40,74,61
13409,Male,55,56,32
19858,Male,25,54,54
18538,Male,59,56,32
16469,Female,19,60,60
15802,Male,37,74,61
14181,Male,21,28,28
18562,Male,67,64,30
18107,Female,31,47,61
17011,Male,34,47,61
19787,Male,20,74,74
12106,Male,56,56,32
17002,Male,21,85,85
13260,Male,44,74,61
18165,Female,58,56,32
11049,Male,55,56,32
11885,Female,66,64,30
18373,Male,20,38,38
19137,Male,35,47,61
13514,Male,70,64,30
16844,Male,70,64,30
11434,Male,33,47,61
14065,Female,37,74,61
13139,Female,42,74,61
11271,Female,49,56,32
12223,Female,40,74,61
19626,Male,22,38,38
17663,Male,47,56,32
19974,Male,47,56,32
15021,Male,44,74,61
14927,Male,63,56,30
19429,Female,35,47,61
19455,Female,33,47,61
10834,Female,43,74,61
17356,Female,49,56,32
14837,Female,66,64,30
15395,Male,50,56,32
11492,Female,22,30,30
14137,Female,53,56,32
14876,Male,47,56,32
14993,Male,63,56,30
18566,Male,25,87,87
13071,Female,57,56,32
17355,Male,70,64,30
15811,Male,60,56,32
15436,Male,48,56,32
15427,Male,35,47,61
11742,Male,49,56,32
12792,Female,52,56,32
14845,Female,31,47,61
13400,Male,23,39,39
11061,Male,39,74,61
16789,Male,52,56,32
11263,Male,23,25,25
16492,Male,64,56,30
12397,Male,46,56,32
13529,Male,25,126,27
18593,Male,37,74,61
18506,Female,64,56,30
13403,Male,21,93,93
14269,Male,47,56,32
11497,Male,40,74,61
13453,Male,58,56,32
18583,Female,22,101,27
19242,Male,63,56,30
17972,Male,55,56,32
15482,Male,65,56,30
12150,Male,59,56,32
13815,Female,40,74,61
10895,Male,60,56,32
12563,Male,33,47,61
17279,Male,64,56,30
12689,Male,41,74,61
16348,Female,50,56,32
14952,Female,21,103,27
14108,Male,69,64,30
17056,Male,56,56,32
13620,Male,26,47,43
15233,Female,25,17,17
11487,Male,43,74,61
19140,Female,69,64,30
13568,Female,27,47,50
14239,Male,41,74,61
14957,Male,50,56,32
10912,Male,64,56,30
11839,Male,45,74,61
15559,Male,60,56,32
11920,Female,56,56,32
13581,Male,63,56,30
13335,Male,26,47,27
14297,Male,41,74,61
15586,Female,48,56,32
13591,Male,51,56,32
15139,Male,69,64,30
19343,Male,50,56,32
14431,Male,38,74,61
14959,Female,53,56,32
15153,Male,39,74,61
16543,Male,22,17,17
12701,Male,24,85,85
14250,Female,69,64,30
14124,Female,45,74,61
17000,Male,45,74,61
11249,Male,30,47,97
18193,Male,20,23,23
16370,Male,59,56,32
12476,Female,47,56,32
14661,Male,60,56,32
19962,Male,20,49,49
17084,Male,41,74,61
13845,Male,31,47,61
14386,Male,58,56,32
17366,Male,58,56,32
17607,Male,45,74,61
16034,Male,32,47,61
16793,Male,31,47,61
16061,Female,58,56,32
12879,Male,29,47,67
10800,Male,66,64,30
12132,Male,45,74,61
17297,Male,54,56,32
10921,Male,66,64,30
14191,Female,29,47,69
13833,Female,19,34,34
12037,Male,40,74,61
13973,Male,34,47,61
11591,Male,42,74,61
17804,Male,49,56,32
14514,Male,58,56,32
12702,Male,66,64,30
16385,Female,52,56,32
16969,Male,39,74,61
16284,Female,54,56,32
10818,Female,58,56,32
13129,Male,26,47,27
18085,Male,51,56,32
14465,Male,51,56,32
17120,Male,33,47,61
18974,Male,50,56,32
14029,Male,55,56,32
17591,Male,66,64,30
18915,Male,24,63,63
15119,Male,40,74,61
12182,Male,41,74,61
12036,Male,66,64,30
12718,Male,49,56,32
15541,Female,41,74,61
16260,Female,70,64,30
19539,Male,21,16,16
16456,Female,49,56,32
18433,Female,19,19,19
11395,Male,30,47,58
16642,Female,49,56,32
19526,Male,37,74,61
12394,Male,22,69,69
12798,Male,27,47,38
13762,Male,45,74,61
17680,Male,32,47,61
12850,Male,68,64,30
13094,Male,41,74,61
18179,Male,59,56,32
15853,Male,23,63,63
15393,Male,31,47,61
16569,Male,47,56,32
16098,Female,43,74,61
17363,Male,66,64,30
19625,Female,68,64,30
14487,Female,39,74,61
14577,Male,23,23,23
14926,Female,47,56,32
13686,Male,22,20,20
15555,Male,66,64,30
12012,Male,47,56,32
16643,Male,53,56,32
15031,Male,41,74,61
11227,Male,50,56,32
15189,Male,18,59,59
14224,Male,50,56,32
19561,Male,33,47,61
16130,Male,46,56,32
12971,Male,38,74,61
12859,Male,43,74,61
13867,Male,33,47,61
12583,Male,46,56,32
17732,Male,37,74,61
11893,Male,55,56,32
19929,Female,60,56,32
13448,Male,37,74,61
15520,Male,26,47,67
16043,Female,46,56,32
11238,Female,45,74,61
14686,Male,27,47,72
10956,Female,64,56,30
18777,Male,60,56,32
15770,Male,47,56,32
12233,Male,49,56,32
11963,Male,28,47,64
13628,Male,18,103,27
19047,Male,53,56,32
11604,Male,55,56,32
12604,Male,56,56,32
11044,Male,19,38,38
16378,Female,45,74,61
17847,Male,60,56,32
17349,Male,27,47,50
10848,Female,53,56,32
11675,Female,28,47,27
13134,Male,49,56,32
11607,Male,44,74,61
13455,Male,56,56,32
16339,Male,40,74,61
11320,Female,48,56,32
14441,Male,19,25,25
15611,Female,20,67,67
15622,Female,25,57,57
11430,Male,50,56,32
18360,Female,19,103,27
11571,Female,47,56,32
13744,Male,38,74,61
11132,Male,29,47,27
19291,Female,28,47,77
14329,Female,49,56,32
19102,Male,28,47,34
11173,Male,44,74,61
19398,Male,38,74,61
15050,Male,67,64,30
18031,Male,40,74,61
11969,Male,51,56,32
19169,Male,43,74,61
15509,Male,60,56,32
11671,Female,19,98,98
13860,Male,57,56,32
15130,Male,51,56,32
12758,Male,49,56,32
17535,Male,24,78,78
18129,Male,49,56,32
15274,Male,50,56,32
17187,Male,28,47,87
17819,Male,43,74,61
19093,Female,45,74,61
18932,Male,36,74,61
13546,Male,54,56,32
14866,Female,30,47,42
13767,Male,55,56,32
17914,Female,32,47,61
18274,Male,24,71,71
12589,Male,59,56,32
17227,Male,67,64,30
13468,Male,25,70,70
14205,Male,40,74,61
11409,Male,32,47,61
12672,Male,45,74,61
18242,Male,26,47,85
11151,Male,28,47,86
13516,Male,21,37,37
13291,Male,23,85,85
17846,Male,69,64,30
19441,Male,37,74,61
16810,Male,63,56,30
16748,Male,25,47,47
17085,Male,53,56,32
15547,Male,52,56,32
11605,Male,29,47,25
17844,Male,34,47,61
15613,Female,54,56,32
14547,Female,45,74,61
16191,Male,57,56,32
13792,Male,25,19,19
15529,Male,64,56,30
13036,Male,27,47,37
18411,Male,69,64,30
16449,Male,27,47,39
19960,Female,59,56,32
12893,Female,54,56,32
19308,Male,40,74,61
13603,Male,40,74,61
14840,Male,69,64,30
12154,Male,50,56,32
16811,Male,25,39,39
18351,Male,58,56,32
14507,Male,38,74,61
18361,Female,53,56,32
13267,Male,19,42,42
14628,Male,63,56,30
18229,Male,63,56,30
12420,Female,69,64,30
15710,Female,42,74,61
17588,Male,38,74,61
16880,Male,44,74,61
15899,Male,57,56,32
16858,Female,56,56,32
13113,Male,58,56,32
16770,Male,20,28,28
19647,Male,67,64,30
14034,Male,24,113,27
15113,Male,64,56,30
12552,Male,56,56,32
14477,Female,38,74,61
13672,Male,49,56,32
18250,Female,65,56,30
15912,Male,70,64,30
14167,Male,64,56,30
18658,Male,50,56,32
18116,Male,66,64,30
13052,Male,23,43,43
14354,Male,36,74,61
17677,Female,55,56,32
19368,Male,47,56,32
19703,Male,43,74,61
15360,Male,22,46,46
12186,Male,59,56,32
16172,Female,40,74,61
14077,Male,68,64,30
11861,Female,31,47,61
17805,Male,44,74,61
18555,Female,55,56,32
12836,Male,59,56,32
17123,Female,54,56,32
18613,Male,30,47,86
16182,Male,40,74,61
18474,Male,41,74,61
11190,Female,36,74,61
15473,Male,34,47,61
11545,Male,64,56,30
17814,Male,20,78,78
16511,Female,63,56,30
16139,Male,36,74,61
14591,Male,25,29,29
17789,Female,39,74,61
17647,Female,37,74,61
15010,Male,37,74,61
16254,Male,70,64,30
19980,Male,68,64,30
15201,Male,65,56,30
11908,Male,21,126,27
12735,Male,23,77,77
15453,Male,24,61,61
19612,Male,48,56,32
17107,Male,42,74,61
16244,Male,59,56,32
12115,Female,19,60,60
14168,Male,37,74,61
11729,Male,37,74,61
12937,Male,18,126,27
19074,Male,60,56,32
15575,Male,19,81,81
12691,Female,70,64,30
11956,Female,51,56,32
11262,Female,56,56,32
19123,Male,66,64,30
13037,Male,43,74,61
18478,Male,69,64,30
12561,Female,41,74,61
12922,Male,52,56,32
13878,Male,21,77,77
12600,Male,48,56,32
13668,Male,47,56,32
13748,Male,67,64,30
19287,Male,42,74,61
16729,Male,36,74,61
18320,Male,53,56,32
15950,Male,26,47,37
18468,Male,38,74,61
14503,Male,44,74,61
13307,Male,51,56,32
17781,Male,67,64,30
17271,Female,53,56,32
16436,Male,65,56,30
15686,Male,47,56,32
14805,Male,53,56,32
17427,Male,22,64,64
12481,Male,18,58,58
17528,Male,40,74,61
14099,Male,48,56,32
12058,Male,33,47,61
12638,Male,43,74,61
18246,Male,70,64,30
15914,Male,58,56,32
12680,Female,23,72,72
16849,Male,19,70,70
12727,Female,56,56,32
13675,Male,64,56,30
16485,Female,26,47,76
16465,Male,42,74,61
12887,Female,69,64,30
14351,Male,66,64,30
17874,Male,41,74,61
14291,Male,39,74,61
17475,Male,26,47,60
11544,Male,18,17,17
11745,Male,58,56,32
11961,Male,43,74,61
13363,Male,35,47,61
19324,Male,24,48,48
14730,Male,39,74,61
12028,Male,34,47,61
17755,Male,56,56,32
18470,Female,57,56,32
16300,Female,39,74,61
12241,Female,41,74,61
11780,Male,28,47,65
18720,Male,24,23,23
19042,Male,66,64,30
11326,Female,47,56,32
16302,Male,29,47,18
10954,Female,59,56,32
16062,Female,64,56,30
19741,Male,43,74,61
16345,Female,40,74,61
16523,Male,18,85,85
18687,Male,66,64,30
16827,Male,59,56,32
18567,Male,50,56,32
14114,Male,34,47,61
13215,Male,60,56,32
18601,Male,60,56,32
19356,Male,21,71,71
12092,Male,58,56,32
19081,Male,47,56,32
13128,Male,47,56,32
18608,Male,44,74,61
15848,Male,51,56,32
16200,Male,32,47,61
17645,Male,68,64,30
11981,Male,34,47,61
14237,Male,42,74,61
13021,Female,56,56,32
17875,Male,67,64,30
17153,Male,38,74,61
13590,Female,51,56,32
13216,Female,38,74,61
12823,Male,65,56,30
15771,Male,36,74,61
12080,Male,56,56,32
14942,Male,22,17,17
17350,Male,60,56,32
15904,Male,32,47,61
14353,Male,25,38,38
18707,Male,47,56,32
17716,Male,28,47,73
12739,Female,27,47,34
17478,Female,21,59,59
16375,Male,19,23,23
12870,Female,31,47,61
13821,Male,38,74,61
12014,Male,40,74,61
13652,Female,68,64,30
14219,Female,39,74,61
14323,Male,30,47,42
12078,Male,28,47,54
11282,Female,49,56,32
16450,Male,19,37,37
11507,Male,52,56,32
14243,Male,30,47,78
19889,Male,63,56,30
14001,Male,28,47,44
11903,Male,65,56,30
14493,Male,50,56,32
18886,Female,37,74,61
11503,Male,21,39,39
13941,Male,66,64,30
17750,Male,43,74,61
19862,Male,35,47,61
13604,Male,58,56,32
18196,Male,43,74,61
17989,Female,60,56,32
13213,Male,22,20,20
17030,Male,69,64,30
12570,Male,50,56,32
19247,Female,23,54,54
12762,Male,38,74,61
12751,Male,45,74,61
12953,Male,56,56,32
15039,Male,55,56,32
14875,Male,55,56,32
14689,Female,41,74,61
18923,Female,46,56,32
14325,Male,66,64,30
18953,Male,21,48,48
15860,Male,44,74,61
19691,Female,31,47,61
17982,Female,18,30,30
17026,Male,65,56,30
11087,Male,51,56,32
11229,Male,24,101,27
15872,Female,57,56,32
13180,Male,36,74,61
13165,Male,67,64,30
16573,Male,56,56,32
10785,Male,28,47,64
10946,Male,63,56,30
19713,Male,42,74,61
11093,Male,50,56,32
11019,Male,55,56,32
19050,Male,60,56,32
19313,Male,45,74,61
12165,Male,19,25,25
18785,Female,53,56,32
15450,Female,44,74,61
17281,Male,33,47,61
15036,Male,45,74,61
12728,Male,63,56,30
15589,Male,64,56,30
13727,Female,64,56,30
14533,Male,48,56,32
16575,Male,32,47,61
15719,Female,43,74,61
16033,Female,20,62,62
11685,Male,56,56,32
15352,Male,60,56,32
14230,Female,25,42,42
12035,Male,48,56,32
14708,Female,55,56,32
11089,Female,65,56,30
15632,Female,69,64,30
15913,Female,56,56,32
13328,Male,55,56,32
13548,Male,19,61,61
16451,Male,31,47,61
19624,Male,58,56,32
11433,Male,63,56,30
18863,Female,26,47,48
15815,Male,56,56,32
11180,Female,38,74,61
16571,Female,26,47,44
14849,Male,20,78,78
14545,Male,18,20,20
13471,Male,56,56,32
13656,Male,26,47,27
19168,Male,47,56,32
13718,Male,57,56,32
13776,Male,50,56,32
18758,Male,47,56,32
13879,Male,46,56,32
11368,Female,50,56,32
13964,Male,40,74,61
15146,Male,55,56,32
11447,Female,58,56,32
16602,Male,21,120,27
16352,Male,51,56,32
19038,Male,37,74,61
18376,Female,42,74,61
